# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-t" "CDS" "-g" "gene_id" "-a" "/tmp/230576.1.all.q/genomes/tb927_11/tb927_11.gtf" "-o" "/tmp/230576.1.all.q/P_tot_3/counts.txt" "/tmp/230576.1.all.q/P_tot_3/P_tot_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/tmp/230576.1.all.q/P_tot_3/P_tot_3_sorted.bam
Tb927.3.570	Tb927_03_v5.1	121971	123335	-	1365	2
Tb927.3.580	Tb927_03_v5.1;Tb927_03_v5.1	126588;126588	128708;129089	-;-	2502	214
Tb927.3.585	Tb927_03_v5.1	132747	133100	-	354	626
Tb927.3.590	Tb927_03_v5.1	147115	148503	+	1389	434
Tb927.3.600	Tb927_03_v5.1	152524	153222	-	699	94
Tb927.3.610	Tb927_03_v5.1	156134	156694	-	561	328
Tb927.3.620	Tb927_03_v5.1	157055	159481	-	2427	2264
Tb927.3.630	Tb927_03_v5.1	159923	160147	-	225	629
Tb927.3.640	Tb927_03_v5.1	160524	161414	-	891	2872
Tb927.3.650	Tb927_03_v5.1	161754	161942	-	189	209
Tb927.3.660	Tb927_03_v5.1	162237	163373	-	1137	705
Tb927.3.670	Tb927_03_v5.1	163700	165148	-	1449	1079
Tb927.3.680	Tb927_03_v5.1	165709	167463	-	1755	2329
Tb927.3.690	Tb927_03_v5.1	168911	170662	-	1752	2029
Tb927.3.700	Tb927_03_v5.1	171635	171892	-	258	1921
Tb927.3.710	Tb927_03_v5.1	172362	174359	-	1998	1675
Tb927.3.720	Tb927_03_v5.1	176779	177171	-	393	4321
Tb927.3.730	Tb927_03_v5.1	178111	179022	-	912	675
Tb927.3.740	Tb927_03_v5.1	180970	181710	-	741	2236
Tb927.3.750	Tb927_03_v5.1	182419	183423	-	1005	904
Tb927.3.760	Tb927_03_v5.1	183811	185463	-	1653	1943
Tb927.3.770	Tb927_03_v5.1	185886	186431	-	546	1520
Tb927.3.780	Tb927_03_v5.1	187245	187958	-	714	3211
Tb927.3.790	Tb927_03_v5.1	188229	189299	-	1071	1627
Tb927.3.800	Tb927_03_v5.1	190449	191294	-	846	2470
Tb927.3.810	Tb927_03_v5.1	191584	192588	-	1005	1518
Tb927.3.820	Tb927_03_v5.1	192821	193387	-	567	1103
Tb927.3.830	Tb927_03_v5.1	193729	194910	-	1182	2609
Tb927.3.840	Tb927_03_v5.1	195485	196552	-	1068	1108
Tb927.3.850	Tb927_03_v5.1	198108	200372	-	2265	371
Tb927.3.860	Tb927_03_v5.1	201449	201895	-	447	4288
Tb927.3.870	Tb927_03_v5.1	206219	207517	+	1299	1368
Tb927.3.880	Tb927_03_v5.1	207829	208563	+	735	1161
Tb927.3.890	Tb927_03_v5.1	208791	209708	+	918	1330
Tb927.3.900	Tb927_03_v5.1	209898	210968	+	1071	1934
Tb927.3.910	Tb927_03_v5.1	211340	212683	+	1344	2121
Tb927.3.920	Tb927_03_v5.1	213287	216754	+	3468	2589
Tb927.3.930	Tb927_03_v5.1	217342	231261	+	13920	16358
Tb927.3.940	Tb927_03_v5.1	232251	232715	+	465	1566
Tb927.3.945	Tb927_03_v5.1	233060	233434	+	375	272
Tb927.3.950	Tb927_03_v5.1	235135	236397	+	1263	1234
Tb927.3.960	Tb927_03_v5.1	237829	238038	+	210	1433
Tb927.3.970	Tb927_03_v5.1	238985	240097	+	1113	3296
Tb927.3.980	Tb927_03_v5.1	240544	242646	+	2103	1952
Tb927.3.990	Tb927_03_v5.1	243247	244818	+	1572	1909
Tb927.3.1000	Tb927_03_v5.1	245606	246148	+	543	1050
Tb927.3.1010	Tb927_03_v5.1	246909	248711	+	1803	6636
Tb927.3.1020	Tb927_03_v5.1	251011	252492	+	1482	1752
Tb927.3.1030	Tb927_03_v5.1	253218	254291	+	1074	2625
Tb927.3.1060	Tb927_03_v5.1;Tb927_03_v5.1	259855;262387	261048;263532	+;+	2340	2856
Tb927.3.1050	Tb927_03_v5.1	261163	262371	+	1209	0
Tb927.3.1070	Tb927_03_v5.1	263824	265158	+	1335	2055
Tb927.3.1080	Tb927_03_v5.1	265433	266188	+	756	2510
Tb927.3.1085	Tb927_03_v5.1	266632	266889	+	258	829
Tb927.3.1090	Tb927_03_v5.1	267367	268005	+	639	880
Tb927.3.1100	Tb927_03_v5.1	268960	270153	+	1194	1096
Tb927.3.1110	Tb927_03_v5.1	270798	272231	+	1434	2111
Tb927.3.1120	Tb927_03_v5.1	273590	274243	+	654	8179
Tb927.3.1130	Tb927_03_v5.1	275810	277510	+	1701	2337
Tb927.3.1140	Tb927_03_v5.1	278267	279439	+	1173	2382
Tb927.3.1150	Tb927_03_v5.1	279975	280817	+	843	1591
Tb927.3.1160	Tb927_03_v5.1	281366	282109	+	744	1150
Tb927.3.1170	Tb927_03_v5.1	282405	283598	+	1194	1835
Tb927.3.1180	Tb927_03_v5.1	284603	287098	+	2496	2646
Tb927.3.1190	Tb927_03_v5.1	288020	295003	+	6984	6578
Tb927.3.1200	Tb927_03_v5.1;Tb927_03_v5.1	295770;297300	298091;298091	+;+	2322	2501
Tb927.3.1210	Tb927_03_v5.1	299855	302776	+	2922	4249
Tb927.3.1220	Tb927_03_v5.1	304350	305885	+	1536	992
Tb927.3.1230	Tb927_03_v5.1	306319	309165	+	2847	3140
Tb927.3.1240	Tb927_03_v5.1	309482	310453	+	972	1459
Tb927.3.1250	Tb927_03_v5.1	311367	311621	+	255	776
Tb927.3.1260	Tb927_03_v5.1	312271	312852	+	582	867
Tb927.3.1270	Tb927_03_v5.1	313332	314954	+	1623	2077
Tb927.3.1280	Tb927_03_v5.1	315296	316522	+	1227	1744
Tb927.3.1290	Tb927_03_v5.1	317255	320098	+	2844	3863
Tb927.3.1300	Tb927_03_v5.1	320722	321954	+	1233	1865
Tb927.3.1310	Tb927_03_v5.1;Tb927_03_v5.1	323362;323779	327123;327123	+;+	3762	3552
Tb927.3.1320	Tb927_03_v5.1	327436	330879	+	3444	4164
Tb927.3.1330	Tb927_03_v5.1	331285	335562	+	4278	3293
Tb927.3.1340	Tb927_03_v5.1	336135	337895	+	1761	2903
Tb927.3.1350	Tb927_03_v5.1	338221	340581	+	2361	2082
Tb927.3.1360	Tb927_03_v5.1	341470	343335	+	1866	997
Tb927.3.1370	Tb927_03_v5.1	343637	343978	+	342	13037
Tb927.3.1380	Tb927_03_v5.1	344483	346042	+	1560	21151
Tb927.3.1390	Tb927_03_v5.1	347492	348928	+	1437	1076
Tb927.3.1400	Tb927_03_v5.1	350391	351395	+	1005	1146
Tb927.3.1410	Tb927_03_v5.1	352870	353367	+	498	6435
Tb927.3.1420	Tb927_03_v5.1	353870	364648	+	10779	6086
Tb927.3.1430	Tb927_03_v5.1	365422	366573	+	1152	1427
Tb927.3.1440	Tb927_03_v5.1	367098	369542	+	2445	3066
Tb927.3.1450	Tb927_03_v5.1	370151	371329	+	1179	774
Tb927.3.1460	Tb927_03_v5.1	372975	373349	+	375	260
Tb927.3.1470	Tb927_03_v5.1	374532	375629	+	1098	20
Tb927.3.1480	Tb927_03_v5.1	379420	380307	+	888	2
Tb927.3.1490	Tb927_03_v5.1	381470	383920	+	2451	4
Tb927.3.1500	Tb927_03_v5.1	388094	389194	-	1101	19
Tb927.3.1510	Tb927_03_v5.1	394163	395263	-	1101	4
Tb927.3.1520	Tb927_03_v5.1	396343	397440	-	1098	23
Tb927.3.1525	Tb927_03_v5.1	398622	399005	-	384	547
Tb927.3.1530	Tb927_03_v5.1	399958	401241	-	1284	937
Tb927.3.1540	Tb927_03_v5.1	401723	402631	-	909	612
Tb927.3.1550	Tb927_03_v5.1	403846	406875	-	3030	1492
Tb927.3.1560	Tb927_03_v5.1	407831	408973	-	1143	1072
Tb927.3.1570	Tb927_03_v5.1	410684	412552	-	1869	748
Tb927.3.1580	Tb927_03_v5.1	412885	414525	-	1641	1694
Tb927.3.1590	Tb927_03_v5.1	415240	417246	-	2007	3710
Tb927.3.1600	Tb927_03_v5.1	417775	418083	-	309	1417
Tb927.3.1610	Tb927_03_v5.1	419800	421779	-	1980	1011
Tb927.3.1620	Tb927_03_v5.1	423166	428061	-	4896	5291
Tb927.3.1630	Tb927_03_v5.1	431779	432981	-	1203	153
Tb927.3.1640	Tb927_03_v5.1	434405	434896	-	492	98
Tb927.3.1650	Tb927_03_v5.1	435507	436034	-	528	87
Tb927.3.1660	Tb927_03_v5.1	436051	438420	-	2370	312
Tb927.3.1670	Tb927_03_v5.1	439329	442412	-	3084	2578
Tb927.3.1680	Tb927_03_v5.1	443374	444390	-	1017	5010
Tb927.3.1690	Tb927_03_v5.1	445379	445816	-	438	3524
Tb927.3.1700	Tb927_03_v5.1	446786	448258	-	1473	891
Tb927.3.1710	Tb927_03_v5.1	448615	449751	-	1137	1775
Tb927.3.1720	Tb927_03_v5.1	451199	451483	-	285	556
Tb927.3.1730	Tb927_03_v5.1	452166	452861	-	696	1261
Tb927.3.1740	Tb927_03_v5.1	453791	455842	-	2052	2190
Tb927.3.1750	Tb927_03_v5.1	456317	456922	-	606	485
Tb927.3.1760	Tb927_03_v5.1	457502	458284	-	783	1697
Tb927.3.1770	Tb927_03_v5.1	458820	461513	-	2694	1637
Tb927.3.1780	Tb927_03_v5.1	462143	462532	-	390	1228
Tb927.3.1790	Tb927_03_v5.1	464118	465164	-	1047	7441
Tb927.3.1800	Tb927_03_v5.1	465708	470093	-	4386	5017
Tb927.3.1810	Tb927_03_v5.1	470816	471796	-	981	1424
Tb927.3.1820	Tb927_03_v5.1	472807	473676	-	870	1803
Tb927.3.1830	Tb927_03_v5.1	474527	475954	-	1428	564
Tb927.3.1840	Tb927_03_v5.1	478182	479078	-	897	6883
Tb927.3.1850	Tb927_03_v5.1	480261	482048	-	1788	1172
Tb927.3.1860	Tb927_03_v5.1	483930	486245	-	2316	1684
Tb927.3.1870	Tb927_03_v5.1;Tb927_03_v5.1	487184;487184	487933;488053	-;-	870	336
Tb927.3.1880	Tb927_03_v5.1	488404	490431	-	2028	2602
Tb927.3.1890	Tb927_03_v5.1	490953	491807	-	855	1653
Tb927.3.1900	Tb927_03_v5.1	493734	496337	-	2604	3039
Tb927.3.1910	Tb927_03_v5.1	500960	502735	-	1776	182
Tb927.3.1920	Tb927_03_v5.1	505714	507528	-	1815	2834
Tb927.3.1930	Tb927_03_v5.1	508342	509781	-	1440	1927
Tb927.3.1940	Tb927_03_v5.1	510641	511957	-	1317	1634
Tb927.3.1955	Tb927_03_v5.1	513487	513876	-	390	592
Tb927.3.1960	Tb927_03_v5.1	515152	515589	-	438	700
Tb927.3.1970	Tb927_03_v5.1	516166	517134	-	969	1651
Tb927.3.1980	Tb927_03_v5.1	517473	518363	-	891	1056
Tb927.3.1990	Tb927_03_v5.1	519226	520671	-	1446	1494
Tb927.3.2000	Tb927_03_v5.1	521498	522151	-	654	1003
Tb927.3.2010	Tb927_03_v5.1	522585	524249	-	1665	2318
Tb927.3.2020	Tb927_03_v5.1	525009	527249	-	2241	1721
Tb927.3.2030	Tb927_03_v5.1;Tb927_03_v5.1	527847;527847	528128;528179	-;-	333	502
Tb927.3.2040	Tb927_03_v5.1	529310	532528	-	3219	2101
Tb927.3.2050	Tb927_03_v5.1	534327	539045	-	4719	3282
Tb927.3.2060	Tb927_03_v5.1	541020	542327	-	1308	1126
Tb927.3.2070	Tb927_03_v5.1	543223	547281	-	4059	3248
Tb927.3.2080	Tb927_03_v5.1	548257	549039	-	783	1767
Tb927.3.2090	Tb927_03_v5.1	550052	551899	-	1848	1487
Tb927.3.2100	Tb927_03_v5.1	553025	553951	-	927	2432
Tb927.3.2110	Tb927_03_v5.1	556358	557629	-	1272	1256
Tb927.3.2120	Tb927_03_v5.1	558218	559216	-	999	1504
Tb927.3.2130	Tb927_03_v5.1	560389	562629	-	2241	3409
Tb927.3.2140	Tb927_03_v5.1	563494	566340	-	2847	3914
Tb927.3.2150	Tb927_03_v5.1	566856	567944	-	1089	2081
Tb927.3.2160	Tb927_03_v5.1	568373	569776	-	1404	1584
Tb927.3.2170	Tb927_03_v5.1	570057	572729	-	2673	5115
Tb927.3.2180	Tb927_03_v5.1	573648	574118	-	471	4551
Tb927.3.2190	Tb927_03_v5.1	574447	575208	-	762	1416
Tb927.3.2200	Tb927_03_v5.1	575548	576594	-	1047	1744
Tb927.3.2210	Tb927_03_v5.1	577319	579103	-	1785	2353
Tb927.3.2220	Tb927_03_v5.1	579399	580061	-	663	1951
Tb927.3.2230	Tb927_03_v5.1	580931	581836	-	906	7045
Tb927.3.2240	Tb927_03_v5.1	582246	583445	-	1200	1690
Tb927.3.2250	Tb927_03_v5.1	583617	584513	-	897	492
Tb927.3.2260	Tb927_03_v5.1	584707	585393	-	687	863
Tb927.3.2270	Tb927_03_v5.1	587858	589183	+	1326	1943
Tb927.3.2280	Tb927_03_v5.1	589443	591236	+	1794	1964
Tb927.3.2290	Tb927_03_v5.1	591399	592520	+	1122	1693
Tb927.3.2300	Tb927_03_v5.1	592647	593252	+	606	998
Tb927.3.2310	Tb927_03_v5.1	593475	594377	+	903	3058
Tb927.3.2320	Tb927_03_v5.1	594909	596231	+	1323	1442
Tb927.3.2330	Tb927_03_v5.1	597683	599539	+	1857	2084
Tb927.3.2340	Tb927_03_v5.1	599846	600844	+	999	877
Tb927.3.2350	Tb927_03_v5.1	601321	601842	+	522	661
Tb927.3.2360	Tb927_03_v5.1	602105	603532	+	1428	432
Tb927.3.2370	Tb927_03_v5.1	603856	604260	+	405	1358
Tb927.3.2380	Tb927_03_v5.1	604765	605085	+	321	283
Tb927.3.2390	Tb927_03_v5.1	605628	606956	+	1329	2396
Tb927.3.2400	Tb927_03_v5.1	607321	608244	+	924	1023
Tb927.3.2410	Tb927_03_v5.1	608797	609693	+	897	1514
Tb927.3.2420	Tb927_03_v5.1	610112	610492	+	381	1553
Tb927.3.2430	Tb927_03_v5.1	610862	613624	+	2763	2511
Tb927.3.2440	Tb927_03_v5.1	614482	615702	+	1221	831
Tb927.3.2450	Tb927_03_v5.1	616993	617490	+	498	704
Tb927.3.2460	Tb927_03_v5.1	617808	618815	+	1008	745
Tb927.3.2470	Tb927_03_v5.1	619537	621351	+	1815	1634
Tb927.3.2475	Tb927_03_v5.1	622435	622815	+	381	1023
Tb927.3.2477	Tb927_03_v5.1	623857	624054	+	198	415
Tb927.3.2480	Tb927_03_v5.1	625140	625898	+	759	584
Tb927.3.2490	Tb927_03_v5.1	626648	629539	+	2892	5547
Tb927.3.2500	Tb927_03_v5.1	631198	632385	-	1188	54
Tb927.3.2510	Tb927_03_v5.1;Tb927_03_v5.1	632832;632832	633857;634202	-;-	1371	4
Tb927.3.2520	Tb927_03_v5.1	635419	636393	-	975	0
Tb927.3.2530	Tb927_03_v5.1	636520	637371	-	852	0
Tb927.3.2540	Tb927_03_v5.1;Tb927_03_v5.1	637733;637733	638956;638845	-;-	1224	0
Tb927.3.2550	Tb927_03_v5.1	640907	641563	-	657	1
Tb927.3.2560	Tb927_03_v5.1	642421	643077	-	657	0
Tb927.3.2570	Tb927_03_v5.1	643935	644591	-	657	0
Tb927.3.2580	Tb927_03_v5.1	645449	646123	-	675	1
Tb927.3.2590	Tb927_03_v5.1	647032	647949	-	918	9
Tb927.3.2600	Tb927_03_v5.1	652522	659034	-	6513	13308
Tb927.3.2610	Tb927_03_v5.1	659787	662234	-	2448	157
Tb927.3.2620	Tb927_03_v5.1;Tb927_03_v5.1	662834;662834	668683;668887	-;-	6054	4596
Tb927.3.2630	Tb927_03_v5.1	670204	672552	-	2349	3326
Tb927.3.2640	Tb927_03_v5.1	673016	674149	-	1134	944
Tb927.3.2650	Tb927_03_v5.1	674715	674936	-	222	1481
Tb927.3.2660	Tb927_03_v5.1	675209	677398	-	2190	3767
Tb927.3.2670	Tb927_03_v5.1	677840	678649	-	810	1367
Tb927.3.2680	Tb927_03_v5.1	679159	680754	-	1596	1903
Tb927.3.2690	Tb927_03_v5.1	682253	686038	-	3786	3070
Tb927.3.2700	Tb927_03_v5.1	687015	688181	-	1167	1247
Tb927.3.2710	Tb927_03_v5.1	689701	692772	-	3072	2496
Tb927.3.2720	Tb927_03_v5.1	693756	695060	-	1305	857
Tb927.3.2730	Tb927_03_v5.1	695723	700807	-	5085	3840
Tb927.3.2740	Tb927_03_v5.1	701653	702573	-	921	1249
Tb927.3.2750	Tb927_03_v5.1	703304	705919	-	2616	2979
Tb927.3.2760	Tb927_03_v5.1	706555	711231	-	4677	3099
Tb927.3.2770	Tb927_03_v5.1;Tb927_03_v5.1	711932;711932	715150;715342	-;-	3411	4418
Tb927.3.2780	Tb927_03_v5.1	716118	719426	-	3309	2776
Tb927.3.2790	Tb927_03_v5.1	720110	723544	-	3435	1424
Tb927.3.2800	Tb927_03_v5.1	724157	726163	-	2007	752
Tb927.3.2810	Tb927_03_v5.1	726539	731566	-	5028	3386
Tb927.3.2820	Tb927_03_v5.1	732032	733735	-	1704	1805
Tb927.3.2830	Tb927_03_v5.1	734433	735527	-	1095	1261
Tb927.3.2840	Tb927_03_v5.1	735988	736773	-	786	1260
Tb927.3.2850	Tb927_03_v5.1	737199	737813	-	615	536
Tb927.3.2860	Tb927_03_v5.1	738680	739582	-	903	827
Tb927.3.2870	Tb927_03_v5.1	740401	742365	-	1965	2072
Tb927.3.2880	Tb927_03_v5.1	743318	743632	-	315	2217
Tb927.3.2890	Tb927_03_v5.1	744287	745255	-	969	2268
Tb927.3.2900	Tb927_03_v5.1	746906	748162	-	1257	4566
Tb927.3.2910	Tb927_03_v5.1	749536	749946	-	411	516
Tb927.3.2920	Tb927_03_v5.1	750804	751811	-	1008	238
Tb927.3.2930	Tb927_03_v5.1	756578	757297	-	720	105
Tb927.3.2940	Tb927_03_v5.1	758484	759392	-	909	252
Tb927.3.2950	Tb927_03_v5.1	760473	762752	-	2280	1830
Tb927.3.2960	Tb927_03_v5.1	763597	764580	-	984	3851
Tb927.3.2970	Tb927_03_v5.1	764994	765584	-	591	1106
Tb927.3.2980	Tb927_03_v5.1	766457	767326	-	870	1178
Tb927.3.2990	Tb927_03_v5.1	767838	768446	-	609	1134
Tb927.3.3000	Tb927_03_v5.1	769604	771304	-	1701	2160
Tb927.3.3010	Tb927_03_v5.1	771764	771988	-	225	752
Tb927.3.3020	Tb927_03_v5.1	772495	773475	-	981	1125
Tb927.3.3030	Tb927_03_v5.1	774600	775709	-	1110	2826
Tb927.3.3040	Tb927_03_v5.1	777462	778265	-	804	1812
Tb927.3.3050	Tb927_03_v5.1	778755	781790	-	3036	1690
Tb927.3.3060	Tb927_03_v5.1	784857	785771	-	915	288
Tb927.3.3070	Tb927_03_v5.1	787225	789954	-	2730	613
Tb927.3.3080	Tb927_03_v5.1	790605	792107	-	1503	1491
Tb927.3.3090	Tb927_03_v5.1	792432	795323	-	2892	3886
Tb927.3.3100	Tb927_03_v5.1	795971	796339	-	369	1146
Tb927.3.3110	Tb927_03_v5.1	796976	800161	-	3186	3617
Tb927.3.3120	Tb927_03_v5.1	800708	802009	-	1302	1117
Tb927.3.3130	Tb927_03_v5.1	803274	808202	-	4929	8330
Tb927.3.3140	Tb927_03_v5.1	809070	809465	-	396	718
Tb927.3.3150	Tb927_03_v5.1	809741	812098	-	2358	2494
Tb927.3.3160	Tb927_03_v5.1;Tb927_03_v5.1	813206;815060	814409;815319	-;-	1464	2094
Tb927.3.3170	Tb927_03_v5.1	815897	817861	-	1965	3231
Tb927.3.3180	Tb927_03_v5.1	818610	821588	-	2979	2506
Tb927.3.3190	Tb927_03_v5.1	823161	824672	-	1512	1877
Tb927.3.3200	Tb927_03_v5.1	827057	828109	-	1053	2068
Tb927.3.3210	Tb927_03_v5.1	828696	829235	-	540	690
Tb927.3.3220	Tb927_03_v5.1	830050	832755	-	2706	3579
Tb927.3.3230	Tb927_03_v5.1	833221	835050	-	1830	2182
Tb927.3.3240	Tb927_03_v5.1	835695	835919	-	225	937
Tb927.3.3250	Tb927_03_v5.1	836366	837376	-	1011	1461
Tb927.3.3260	Tb927_03_v5.1	837686	838654	-	969	2013
Tb927.3.3270	Tb927_03_v5.1	840818	842281	-	1464	7086
Tb927.3.3280	Tb927_03_v5.1	843271	844605	-	1335	1560
Tb927.3.3290	Tb927_03_v5.1	845530	846948	-	1419	997
Tb927.3.3300	Tb927_03_v5.1	848039	850483	-	2445	4500
Tb927.3.3310	Tb927_03_v5.1	850898	851554	-	657	19499
Tb927.3.3320	Tb927_03_v5.1	851801	852457	-	657	21861
Tb927.3.3330	Tb927_03_v5.1	853025	853450	-	426	3508
Tb927.3.3340	Tb927_03_v5.1	855193	857223	-	2031	1777
Tb927.3.3350	Tb927_03_v5.1	858697	860253	-	1557	3068
Tb927.3.3360	Tb927_03_v5.1	860667	862067	-	1401	2680
Tb927.3.3370	Tb927_03_v5.1	862437	863609	-	1173	2767
Tb927.3.3380	Tb927_03_v5.1	865111	866205	-	1095	342
Tb927.3.3390	Tb927_03_v5.1	866616	868391	-	1776	1840
Tb927.3.3400	Tb927_03_v5.1	868667	870403	-	1737	1021
Tb927.3.3410	Tb927_03_v5.1	871164	872519	-	1356	2800
Tb927.3.3420	Tb927_03_v5.1	895831	896616	-	786	22
Tb927.3.3430	Tb927_03_v5.1	967381	967896	-	516	2
Tb927.3.3440	Tb927_03_v5.1	977888	978925	+	1038	1524
Tb927.3.3450	Tb927_03_v5.1	979573	980109	+	537	2784
Tb927.3.3460	Tb927_03_v5.1	980328	981779	+	1452	4715
Tb927.3.3470	Tb927_03_v5.1	982589	983131	+	543	840
Tb927.3.3480	Tb927_03_v5.1	983655	984008	+	354	1205
Tb927.3.3490	Tb927_03_v5.1	985621	986436	+	816	2470
Tb927.3.3500	Tb927_03_v5.1	987719	988804	+	1086	2245
Tb927.3.3510	Tb927_03_v5.1	989200	990675	+	1476	1592
Tb927.3.3520	Tb927_03_v5.1	991358	992641	+	1284	1325
Tb927.3.3530	Tb927_03_v5.1	993469	994611	+	1143	796
Tb927.3.3540	Tb927_03_v5.1	994998	996533	+	1536	2796
Tb927.3.3550	Tb927_03_v5.1	996854	1000345	+	3492	2894
Tb927.3.3560	Tb927_03_v5.1	1001768	1003642	+	1875	3087
Tb927.3.3570	Tb927_03_v5.1	1005410	1005898	+	489	1128
Tb927.3.3580	Tb927_03_v5.1	1006678	1008999	+	2322	12492
Tb927.3.3590	Tb927_03_v5.1	1010115	1012133	+	2019	3083
Tb927.3.3600	Tb927_03_v5.1	1014002	1014478	+	477	475
Tb927.3.3610	Tb927_03_v5.1	1014846	1015931	+	1086	2830
Tb927.3.3620	Tb927_03_v5.1	1016724	1017194	+	471	497
Tb927.3.3630	Tb927_03_v5.1	1018362	1019186	+	825	1755
Tb927.3.3640	Tb927_03_v5.1	1020366	1022621	+	2256	2202
Tb927.3.3650	Tb927_03_v5.1	1022896	1024569	+	1674	1809
Tb927.3.3660	Tb927_03_v5.1	1025518	1026312	+	795	1305
Tb927.3.3670	Tb927_03_v5.1	1027144	1029015	+	1872	2384
Tb927.3.3680	Tb927_03_v5.1	1029507	1029920	+	414	643
Tb927.3.3690	Tb927_03_v5.1	1030636	1032282	+	1647	4585
Tb927.3.3700	Tb927_03_v5.1	1033431	1033898	+	468	313
Tb927.3.3710	Tb927_03_v5.1	1034040	1034816	+	777	1038
Tb927.3.3720	Tb927_03_v5.1	1035275	1035634	+	360	272
Tb927.3.3730	Tb927_03_v5.1	1037620	1043157	+	5538	1955
Tb927.3.3740	Tb927_03_v5.1	1044183	1046048	+	1866	2519
Tb927.3.3750	Tb927_03_v5.1	1047551	1048081	+	531	3858
Tb927.3.3760	Tb927_03_v5.1	1050464	1050898	+	435	2455
Tb927.3.3770	Tb927_03_v5.1	1051543	1052403	+	861	1202
Tb927.3.3780	Tb927_03_v5.1	1053583	1054017	+	435	3613
Tb927.3.3790	Tb927_03_v5.1	1054662	1055522	+	861	1156
Tb927.3.3800	Tb927_03_v5.1;Tb927_03_v5.1	1056000;1056327	1059074;1059074	+;+	3075	3362
Tb927.3.3810	Tb927_03_v5.1	1059495	1060571	+	1077	802
Tb927.3.3820	Tb927_03_v5.1	1061367	1062587	+	1221	2556
Tb927.3.3830	Tb927_03_v5.1	1063644	1064780	+	1137	591
Tb927.3.3840	Tb927_03_v5.1	1065182	1066234	+	1053	1136
Tb927.3.3850	Tb927_03_v5.1	1066556	1070719	+	4164	3167
Tb927.3.3860	Tb927_03_v5.1	1071443	1075192	+	3750	3898
Tb927.3.3870	Tb927_03_v5.1	1076071	1079769	+	3699	1651
Tb927.3.3880	Tb927_03_v5.1	1080873	1081286	+	414	1621
Tb927.3.3890	Tb927_03_v5.1	1081994	1082956	+	963	1369
Tb927.3.3900	Tb927_03_v5.1	1084019	1085884	+	1866	3609
Tb927.3.3910	Tb927_03_v5.1	1088132	1089199	+	1068	1353
Tb927.3.3920	Tb927_03_v5.1	1089619	1090761	+	1143	684
Tb927.3.3930	Tb927_03_v5.1	1092097	1093377	+	1281	159
Tb927.3.3940	Tb927_03_v5.1	1097682	1099463	+	1782	792
Tb927.3.3950	Tb927_03_v5.1	1107571	1109223	+	1653	2287
Tb927.3.3960	Tb927_03_v5.1	1110465	1111598	+	1134	382
Tb927.3.3970	Tb927_03_v5.1	1114192	1115085	+	894	1622
Tb927.3.3980	Tb927_03_v5.1	1116802	1118163	+	1362	770
Tb927.3.3990	Tb927_03_v5.1	1119194	1120510	+	1317	1280
Tb927.3.4000	Tb927_03_v5.1	1121110	1121589	+	480	1240
Tb927.3.4005	Tb927_03_v5.1	1123656	1123844	+	189	121
Tb927.3.4010	Tb927_03_v5.1	1124707	1125297	-	591	89
Tb927.3.4020	Tb927_03_v5.1	1127210	1134148	-	6939	4588
Tb927.3.4030	Tb927_03_v5.1	1135385	1139026	-	3642	6187
Tb927.3.4040	Tb927_03_v5.1	1140259	1142118	-	1860	3232
Tb927.3.4050	Tb927_03_v5.1	1142656	1143153	-	498	973
Tb927.3.4060	Tb927_03_v5.1	1143431	1146001	-	2571	2691
Tb927.3.4070	Tb927_03_v5.1	1148265	1150052	-	1788	1103
Tb927.3.4080	Tb927_03_v5.1	1150562	1152313	-	1752	3231
Tb927.3.4090	Tb927_03_v5.1	1152862	1154649	-	1788	1291
Tb927.3.4100	Tb927_03_v5.1	1155211	1156968	-	1758	1139
Tb927.3.4110	Tb927_03_v5.1	1157502	1159289	-	1788	787
Tb927.3.4120	Tb927_03_v5.1	1160791	1162824	-	2034	2650
Tb927.3.4130	Tb927_03_v5.1	1163487	1164068	-	582	1673
Tb927.3.4140	Tb927_03_v5.1	1164410	1166095	-	1686	2224
Tb927.3.4150	Tb927_03_v5.1	1167017	1168369	-	1353	816
Tb927.3.4160	Tb927_03_v5.1	1170160	1171125	-	966	1837
Tb927.3.4170	Tb927_03_v5.1	1171660	1172073	-	414	573
Tb927.3.4180	Tb927_03_v5.1	1173210	1174436	-	1227	258
Tb927.3.4190	Tb927_03_v5.1	1176215	1178152	-	1938	3045
Tb927.3.4200	Tb927_03_v5.1	1178789	1179454	-	666	1692
Tb927.3.4210	Tb927_03_v5.1	1179908	1185220	-	5313	5343
Tb927.3.4220	Tb927_03_v5.1	1186243	1188843	-	2601	2575
Tb927.3.4230	Tb927_03_v5.1	1190317	1194483	-	4167	3059
Tb927.3.4240	Tb927_03_v5.1	1195175	1195777	-	603	798
Tb927.3.4250	Tb927_03_v5.1	1196904	1197572	-	669	1093
Tb927.3.4260	Tb927_03_v5.1	1198788	1199894	-	1107	1249
Tb927.3.4270	Tb927_03_v5.1	1202789	1205539	-	2751	3735
Tb927.3.4280	Tb927_03_v5.1	1206170	1208542	-	2373	1229
Tb927.3.4290	Tb927_03_v5.1	1208864	1210633	-	1770	6235
